,ID1,ID2,Similarity,comp1,comp2,comprop1,comprop2,prop,SET,data
12,12,432,0.7741935483870968,<freesolv>|c1ccc(cc1)CCO,<freesolv>|c1ccc(cc1)CCCO,-6.79,-6.92,0.1299999999999999,train,freesolv
13,13,127,0.4,<freesolv>|C(CCl)OCCCl,<freesolv>|C(CCl)Cl,-4.23,-1.79,-2.4400000000000004,train,freesolv
14,14,384,0.88,<freesolv>|CCCCCCCC=O,<freesolv>|CCCCCCC=O,-2.29,-2.67,0.3799999999999999,train,freesolv
15,15,396,0.23076923076923078,<freesolv>|c1ccsc1,<freesolv>|Cc1cccs1,-1.4,-1.38,-0.020000000000000018,train,freesolv
16,16,68,0.5357142857142857,<freesolv>|CCc1ccncc1,<freesolv>|Cc1ccncc1,-4.73,-4.93,0.1999999999999993,train,freesolv
17,17,467,0.5454545454545454,<freesolv>|c1cc(c(c(c1)Cl)C#N)Cl,<freesolv>|c1cc(c(c(c1)Cl)Cl)Cl,-4.71,-1.24,-3.4699999999999998,train,freesolv
18,18,391,0.6296296296296297,<freesolv>|CCCCC/C=C/C=O,<freesolv>|CCC/C=C/C=O,-3.43,-3.68,0.25,train,freesolv
19,19,505,0.5714285714285714,<freesolv>|Cc1ccccc1C,<freesolv>|Cc1ccccc1Cl,-0.9,-1.14,0.23999999999999988,train,freesolv
20,20,317,0.3953488372093023,<freesolv>|CC(=O)Oc1ccccc1C(=O)O,<freesolv>|CC(=O)c1ccccc1,-9.94,-4.58,-5.359999999999999,train,freesolv
21,21,448,0.5384615384615384,<freesolv>|c1ccc(cc1)O,<freesolv>|c1ccc(cc1)Br,-6.6,-1.46,-5.14,train,freesolv
22,22,107,0.26666666666666666,<freesolv>|COC(C(Cl)Cl)(F)F,<freesolv>|COC(=O)C(F)(F)F,-1.12,-1.1,-0.020000000000000018,train,freesolv
23,23,439,0.5405405405405406,<freesolv>|c12c(c(c(c(c1Cl)Cl)Cl)Cl)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2,<freesolv>|c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)c2c(c(c(c(c2Cl)Cl)Cl)Cl)Cl,-4.53,-2.98,-1.5500000000000003,train,freesolv
24,24,464,0.5666666666666667,<freesolv>|CCCCOCCCC,<freesolv>|CCCCOCCO,-0.83,-6.25,5.42,train,freesolv
25,25,349,0.7910447761194029,<freesolv>|CCCN(CCC)c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],<freesolv>|CCCC[N@](CC)c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],-3.25,-3.51,0.2599999999999998,train,freesolv
26,26,406,0.35714285714285715,<freesolv>|C(=C(Cl)Cl)Cl,<freesolv>|C=C(Cl)Cl,-0.44,0.25,-0.69,train,freesolv
27,27,423,0.6363636363636364,<freesolv>|c1cc(ccc1N)N(=O)=O,<freesolv>|c1cc(ccc1[N+](=O)[O-])O,-9.82,-10.64,0.8200000000000003,train,freesolv
28,28,108,0.4523809523809524,<freesolv>|Cc1c[nH]c2c1cccc2,<freesolv>|Cc1cccc2c1cccc2,-5.88,-2.44,-3.44,train,freesolv
29,29,448,0.5384615384615384,<freesolv>|c1ccc(cc1)Cl,<freesolv>|c1ccc(cc1)Br,-1.12,-1.46,0.33999999999999986,train,freesolv
30,30,494,0.7857142857142857,<freesolv>|c1ccc2c(c1)C(=O)c3c(ccc(c3C2=O)O)N,<freesolv>|c1ccc2c(c1)C(=O)c3c(ccc(c3C2=O)N)N,-9.53,-11.85,2.3200000000000003,train,freesolv
31,31,316,0.85,<freesolv>|C1CCC(=O)C1,<freesolv>|C1CCC(=O)CC1,-4.7,-4.91,0.20999999999999996,train,freesolv
32,32,250,0.5294117647058824,<freesolv>|c1c(c(cc(c1Cl)Cl)Cl)Cl,<freesolv>|c1c(cc(c(c1Cl)Cl)Cl)Cl,-1.34,-1.62,0.28,train,freesolv
33,33,499,0.5454545454545454,<freesolv>|CC(C)CC(=O)C,<freesolv>|CC(C)CC(=O)O,-3.05,-6.09,3.04,train,freesolv
34,34,232,0.5294117647058824,<freesolv>|CC[N+](=O)[O-],<freesolv>|CCC[N+](=O)[O-],-3.71,-3.34,-0.3700000000000001,train,freesolv
35,35,144,0.5,<freesolv>|C(CO[N+](=O)[O-])O,<freesolv>|CCCCO[N+](=O)[O-],-8.18,-2.09,-6.09,train,freesolv
36,36,445,0.3157894736842105,<freesolv>|CC(C)(/C=N\OC(=O)NC)SC,<freesolv>|CC(C)(C)C(=O)OC,-9.84,-2.4,-7.4399999999999995,train,freesolv
37,37,127,0.5,<freesolv>|C(Cl)Cl,<freesolv>|C(CCl)Cl,-1.31,-1.79,0.48,train,freesolv
38,38,390,0.6944444444444444,<freesolv>|CCOC(=O)CCC(=O)OCC,<freesolv>|CCOC(=O)CC(=O)OCC,-5.71,-6.0,0.29000000000000004,train,freesolv
39,39,397,0.4,<freesolv>|CC(=O)N1CCCC1,<freesolv>|CN1CCCCC1,-9.8,-3.88,-5.920000000000001,train,freesolv
40,40,70,0.7727272727272727,<freesolv>|CCCCC(=O)C,<freesolv>|CCCCCC(=O)C,-3.28,-3.04,-0.23999999999999977,train,freesolv
41,41,451,0.3617021276595745,<freesolv>|c1ccc(cc1)n2c(=O)c(c(cn2)N)Cl,<freesolv>|c1ccc(c(c1)N)Cl,-16.43,-4.91,-11.52,train,freesolv
42,42,238,0.5357142857142857,<freesolv>|CCc1cccnc1,<freesolv>|Cc1cccnc1,-4.59,-4.77,0.17999999999999972,train,freesolv
43,43,68,0.4827586206896552,<freesolv>|c1cnccc1C=O,<freesolv>|Cc1ccncc1,-7.0,-4.93,-2.0700000000000003,train,freesolv
44,44,238,0.5384615384615384,<freesolv>|c1cc(cnc1)Cl,<freesolv>|Cc1cccnc1,-4.01,-4.77,0.7599999999999998,train,freesolv
45,45,254,0.5714285714285714,<freesolv>|CCCS,<freesolv>|CCCCS,-1.1,-0.99,-0.1100000000000001,train,freesolv
46,46,472,0.5714285714285714,<freesolv>|Cc1ccc(cc1)Br,<freesolv>|Cc1ccc(cc1)N,-1.39,-5.57,4.180000000000001,train,freesolv
47,47,130,0.6129032258064516,<freesolv>|c1ccc(c(c1)C=O)O,<freesolv>|Cc1ccccc1C=O,-4.68,-3.93,-0.7499999999999996,train,freesolv
48,48,303,0.5,<freesolv>|CCC(C)(C)CC,<freesolv>|CCC(C)(C)C,2.56,2.51,0.050000000000000266,train,freesolv
49,49,501,0.6666666666666666,<freesolv>|c1ccc2c(c1)Oc3ccc(cc3O2)Cl,<freesolv>|c1cc2c(cc1Cl)Oc3ccc(cc3O2)Cl,-3.1,-3.67,0.5699999999999998,train,freesolv
50,50,480,0.4666666666666667,<freesolv>|C1CC1,<freesolv>|C1CCCC1,0.75,1.2,-0.44999999999999996,train,freesolv
51,51,472,0.5714285714285714,<freesolv>|Cc1ccc(cc1)C,<freesolv>|Cc1ccc(cc1)N,-0.8,-5.57,4.7700000000000005,train,freesolv
52,52,219,0.375,<freesolv>|CCNCC,<freesolv>|CCCC,-4.07,2.1,-6.17,train,freesolv
53,53,425,0.3076923076923077,<freesolv>|C(=C(F)F)(C(F)(F)F)F,<freesolv>|C(C(F)(F)F)O,2.93,-4.31,7.24,train,freesolv
54,54,146,0.9090909090909091,<freesolv>|CCCCCCCCCC(=O)C,<freesolv>|CCCCCCCCC(=O)C,-2.15,-2.34,0.18999999999999995,train,freesolv
55,55,513,0.0,<freesolv>|C,<freesolv>|CCCCN,2.0,-4.24,6.24,train,freesolv
56,56,249,0.8,<freesolv>|CCCCCC(=O)OC,<freesolv>|CCCCC(=O)OC,-2.49,-2.56,0.06999999999999984,train,freesolv
57,57,404,0.2857142857142857,<freesolv>|CN,<freesolv>|CCN,-4.55,-4.5,-0.04999999999999982,train,freesolv
58,58,264,0.45,<freesolv>|C=CCCC=C,<freesolv>|C=CCC=C,1.01,0.93,0.07999999999999996,train,freesolv
59,59,434,0.425,<freesolv>|C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O,<freesolv>|C1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O,-25.47,-20.52,-4.949999999999999,train,freesolv
60,60,296,0.8214285714285714,<freesolv>|CCCCCC(=O)OCC,<freesolv>|CCCCC(=O)OCC,-2.23,-2.49,0.26000000000000023,train,freesolv
61,61,114,0.45454545454545453,<freesolv>|CC(C)CO[N+](=O)[O-],<freesolv>|C[C@@H](CO[N+](=O)[O-])O[N+](=O)[O-],-1.88,-4.95,3.0700000000000003,train,freesolv
62,62,406,0.3125,<freesolv>|C(=C(Cl)Cl)(Cl)Cl,<freesolv>|C=C(Cl)Cl,0.1,0.25,-0.15,train,freesolv
63,63,399,0.6,<freesolv>|Cc1ccc(c(c1)C)C,<freesolv>|Cc1ccc(c(c1)O)C,-0.86,-5.91,5.05,train,freesolv
64,64,236,0.5151515151515151,<freesolv>|CC(=O)c1ccncc1,<freesolv>|CC(=O)c1cccnc1,-7.62,-8.26,0.6399999999999997,train,freesolv
65,65,448,0.5384615384615384,<freesolv>|c1ccc(cc1)F,<freesolv>|c1ccc(cc1)Br,-0.8,-1.46,0.6599999999999999,train,freesolv
66,66,440,0.43478260869565216,<freesolv>|CCOP(=S)(OCC)Oc1cc(nc(n1)C(C)C)C,<freesolv>|CCOP(=S)(OCC)Oc1c(cc(c(n1)Cl)Cl)Cl,-6.48,-5.04,-1.4400000000000004,train,freesolv
67,67,317,0.6176470588235294,<freesolv>|CN(C)C(=O)c1ccccc1,<freesolv>|CC(=O)c1ccccc1,-9.29,-4.58,-4.709999999999999,train,freesolv
68,68,238,0.42857142857142855,<freesolv>|Cc1ccncc1,<freesolv>|Cc1cccnc1,-4.93,-4.77,-0.16000000000000014,train,freesolv
69,69,284,0.5,<freesolv>|CC(C)OC(C)C,<freesolv>|CC(C)C(C)C,-0.53,2.34,-2.87,train,freesolv
70,70,273,0.875,<freesolv>|CCCCCC(=O)C,<freesolv>|CCCCCCC(=O)C,-3.04,-2.88,-0.16000000000000014,train,freesolv
71,71,205,0.65,<freesolv>|CCCC(=O)O,<freesolv>|CCCCC(=O)O,-6.35,-6.16,-0.1899999999999995,train,freesolv
72,72,507,0.4444444444444444,<freesolv>|CC(=O)OCC(COC(=O)C)OC(=O)C,<freesolv>|CC(=O)OCCOC(=O)C,-8.84,-6.34,-2.5,train,freesolv
73,73,309,0.5645161290322581,<freesolv>|C1[C@@H]2[C@H]3[C@@H]([C@H]1[C@H]4[C@@H]2O4)[C@@]5(C(=C([C@]3(C5(Cl)Cl)Cl)Cl)Cl)Cl,<freesolv>|C1[C@H]([C@@H]2[C@H]([C@H]1Cl)[C@]3(C(=C([C@@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl,-4.82,-3.44,-1.3800000000000003,train,freesolv
74,74,151,0.4666666666666667,<freesolv>|CCC#N,<freesolv>|CCCC#N,-3.84,-3.64,-0.19999999999999973,train,freesolv
75,75,424,0.38461538461538464,<freesolv>|C=CCCl,<freesolv>|C=CCO,-0.57,-5.03,4.46,train,freesolv
76,76,412,0.4166666666666667,<freesolv>|C[C@H](CC(C)C)O,<freesolv>|CC[C@H](C(C)C)O,-3.73,-3.88,0.1499999999999999,train,freesolv
77,77,486,0.6363636363636364,<freesolv>|COC(=O)c1ccc(cc1)[N+](=O)[O-],<freesolv>|CN(C)C(=O)c1ccc(cc1)[N+](=O)[O-],-6.88,-11.95,5.069999999999999,train,freesolv
78,78,472,0.53125,<freesolv>|Cc1ccc(cc1)C(C)C,<freesolv>|Cc1ccc(cc1)N,-0.68,-5.57,4.890000000000001,train,freesolv
79,79,195,0.38461538461538464,<freesolv>|C(CO)O,<freesolv>|CCCO,-9.3,-4.85,-4.450000000000001,train,freesolv
80,80,244,0.23255813953488372,<freesolv>|C1=CC(=O)C=CC1=O,<freesolv>|c1ccc2c(c1)C(=O)NC2=O,-6.5,-9.61,3.1099999999999994,train,freesolv
81,81,487,0.45454545454545453,<freesolv>|CC(C)I,<freesolv>|CC(C)Br,-0.46,-0.48,0.019999999999999962,train,freesolv
82,82,114,0.6857142857142857,<freesolv>|C[C@@H](CCO[N+](=O)[O-])O[N+](=O)[O-],<freesolv>|C[C@@H](CO[N+](=O)[O-])O[N+](=O)[O-],-4.29,-4.95,0.6600000000000001,train,freesolv
83,83,128,0.6111111111111112,<freesolv>|COc1cccc(c1O)OC,<freesolv>|COc1ccccc1OC,-6.96,-5.33,-1.63,train,freesolv
84,84,403,0.6,<freesolv>|Cc1cccc(c1C)O,<freesolv>|Cc1cccc(c1C)C,-6.16,-1.21,-4.95,train,freesolv
85,85,505,0.5714285714285714,<freesolv>|Cc1ccccc1N,<freesolv>|Cc1ccccc1Cl,-5.53,-1.14,-4.390000000000001,train,freesolv
86,86,325,0.2,<freesolv>|C=O,<freesolv>|C=C,-2.75,1.28,-4.03,train,freesolv
87,87,504,0.4666666666666667,<freesolv>|CC(C)C(=O)C(C)C,<freesolv>|CC(C)COC(=O)C(C)C,-2.74,-1.69,-1.0500000000000003,train,freesolv
88,88,376,0.8333333333333334,<freesolv>|C1CCOCC1,<freesolv>|C1CCOC1,-3.12,-3.47,0.3500000000000001,train,freesolv
89,89,411,0.5714285714285714,<freesolv>|CCCBr,<freesolv>|CCCCBr,-0.56,-0.4,-0.16000000000000003,train,freesolv
90,90,188,0.7142857142857143,<freesolv>|CCCCOC(=O)c1ccc(cc1)O,<freesolv>|CCOC(=O)c1ccc(cc1)O,-8.72,-9.2,0.47999999999999865,train,freesolv
91,91,98,0.3333333333333333,<freesolv>|c1ccccc1,<freesolv>|c1ccncc1,-0.9,-4.69,3.7900000000000005,train,freesolv
92,92,276,0.88,<freesolv>|CCCCCCCBr,<freesolv>|CCCCCCCCBr,0.34,0.52,-0.18,train,freesolv
93,93,129,0.45454545454545453,<freesolv>|CC/C=C\C,<freesolv>|CCCC/C=C/C,1.31,1.68,-0.3699999999999999,train,freesolv
94,94,495,0.46551724137931033,<freesolv>|CCOP(=S)(OCC)SCSc1ccc(cc1)Cl,<freesolv>|CCOP(=S)(OCC)SCSCC,-6.5,-4.37,-2.13,train,freesolv
95,95,155,0.6363636363636364,<freesolv>|c1ccc(c(c1)[N+](=O)[O-])O,<freesolv>|Cc1ccccc1[N+](=O)[O-],-4.58,-3.58,-1.0,train,freesolv
96,96,328,0.44776119402985076,<freesolv>|C[C@@H](c1ccc2cc(ccc2c1)OC)C(=O)O,<freesolv>|C[C@@H](c1ccc(c(c1)F)c2ccccc2)C(=O)O,-10.21,-8.42,-1.790000000000001,train,freesolv
97,97,370,0.675,<freesolv>|Cc1ccc(cc1)C(=O)N(C)C,<freesolv>|CN(C)C(=O)c1ccc(cc1)OC,-9.76,-11.01,1.25,train,freesolv
98,98,448,0.3103448275862069,<freesolv>|c1ccncc1,<freesolv>|c1ccc(cc1)Br,-4.69,-1.46,-3.2300000000000004,train,freesolv
99,99,272,0.7,<freesolv>|c1ccc2c(c1)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2,<freesolv>|c1cc2c(cc1Cl)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2,-3.81,-4.15,0.3400000000000003,train,freesolv
100,100,449,0.8928571428571429,<freesolv>|CCCCCCCCCC,<freesolv>|CCCCCCCCC,3.16,3.13,0.03000000000000025,train,freesolv
101,101,317,0.6666666666666666,<freesolv>|c1ccc(cc1)C(=O)N,<freesolv>|CC(=O)c1ccccc1,-11.0,-4.58,-6.42,train,freesolv
102,102,284,0.5,<freesolv>|CC(C)SC(C)C,<freesolv>|CC(C)C(C)C,-1.21,2.34,-3.55,train,freesolv
103,103,111,0.6857142857142857,<freesolv>|CCOC(=O)c1ccccc1,<freesolv>|COC(=O)c1ccccc1,-3.64,-3.92,0.2799999999999998,train,freesolv
104,104,425,0.4375,<freesolv>|C(F)(F)(F)Br,<freesolv>|C(C(F)(F)F)O,1.79,-4.31,6.1,train,freesolv
105,105,400,0.3076923076923077,<freesolv>|CN(C)C=O,<freesolv>|CC=O,-7.81,-3.5,-4.31,train,freesolv
106,106,360,0.6764705882352942,<freesolv>|CCCCCCCC(=O)OC,<freesolv>|CCCCCCCC(=O)C,-2.04,-2.49,0.4500000000000002,train,freesolv
107,107,489,0.36,<freesolv>|COC(=O)C(F)(F)F,<freesolv>|C[C@H](C(F)(F)F)O,-1.1,-4.2,3.1,train,freesolv
108,108,359,0.6842105263157895,<freesolv>|Cc1cccc2c1cccc2,<freesolv>|c1ccc2c(c1)cccc2O,-2.44,-7.67,5.23,train,freesolv
109,109,330,0.5384615384615384,<freesolv>|c1ccc(cc1)Oc2ccccc2,<freesolv>|C=C(c1ccccc1)c2ccccc2,-2.87,-2.78,-0.0900000000000003,train,freesolv
110,110,390,0.4107142857142857,<freesolv>|CCOC(=O)C[C@H](C(=O)OCC)SP(=S)(OC)OC,<freesolv>|CCOC(=O)CC(=O)OCC,-8.15,-6.0,-2.1500000000000004,train,freesolv
111,111,317,0.65625,<freesolv>|COC(=O)c1ccccc1,<freesolv>|CC(=O)c1ccccc1,-3.92,-4.58,0.6600000000000001,train,freesolv
112,112,420,0.75,<freesolv>|CCCCC=C,<freesolv>|CCCCCC=C,1.58,1.66,-0.07999999999999985,train,freesolv
113,113,273,0.5,<freesolv>|CCCC(=O)C,<freesolv>|CCCCCCC(=O)C,-3.52,-2.88,-0.6400000000000001,train,freesolv
114,114,134,0.45454545454545453,<freesolv>|C[C@@H](CO[N+](=O)[O-])O[N+](=O)[O-],<freesolv>|CC[C@H](C)O[N+](=O)[O-],-4.95,-1.82,-3.13,train,freesolv
115,115,318,0.5483870967741935,<freesolv>|CCCCC(=O)CCCC,<freesolv>|CCCC(=O)CCC,-2.64,-2.92,0.2799999999999998,train,freesolv
116,116,203,0.5,<freesolv>|COS(=O)(=O)C,<freesolv>|COS(=O)(=O)OC,-4.87,-5.1,0.22999999999999954,train,freesolv
117,117,312,0.6,<freesolv>|c1c(c(=O)[nH]c(=O)[nH]1)Cl,<freesolv>|c1c(c(=O)[nH]c(=O)[nH]1)F,-17.74,-16.92,-0.8199999999999967,train,freesolv
118,118,505,0.5714285714285714,<freesolv>|c1ccc(c(c1)Cl)Cl,<freesolv>|Cc1ccccc1Cl,-1.36,-1.14,-0.2200000000000002,train,freesolv
119,119,140,0.6666666666666666,<freesolv>|c1ccc2c(c1)C(=O)c3cccc(c3C2=O)NCCO,<freesolv>|c1ccc2c(c1)C(=O)c3cccc(c3C2=O)N,-14.21,-9.44,-4.770000000000001,train,freesolv
120,120,251,0.5853658536585366,<freesolv>|c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)Cl,<freesolv>|c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)N(=O)=O,-2.33,-5.22,2.8899999999999997,train,freesolv
121,121,284,0.5,<freesolv>|CC(C)NC(C)C,<freesolv>|CC(C)C(C)C,-3.22,2.34,-5.5600000000000005,train,freesolv
122,122,303,0.5789473684210527,<freesolv>|CCCC(C)(C)C,<freesolv>|CCC(C)(C)C,2.88,2.51,0.3700000000000001,train,freesolv
123,123,305,0.7027027027027027,<freesolv>|COc1ccc(cc1)C(=O)OC,<freesolv>|CC(=O)c1ccc(cc1)OC,-5.33,-4.4,-0.9299999999999997,train,freesolv
124,124,430,0.6428571428571429,<freesolv>|C=Cc1ccccc1,<freesolv>|c1ccc(cc1)C=O,-1.24,-4.02,2.7799999999999994,train,freesolv
125,125,469,0.5714285714285714,<freesolv>|c1cc(ccc1O)Br,<freesolv>|Cc1ccc(cc1)O,-5.85,-6.13,0.28000000000000025,train,freesolv
126,126,150,0.6956521739130435,<freesolv>|CCCOC(=O)C,<freesolv>|CCCCOC(=O)C,-2.79,-2.64,-0.1499999999999999,train,freesolv
127,127,417,0.5714285714285714,<freesolv>|C(CCl)Cl,<freesolv>|C(CCl)CCl,-1.79,-1.89,0.09999999999999987,train,freesolv
128,128,471,0.5588235294117647,<freesolv>|COc1ccccc1OC,<freesolv>|COc1ccccc1N,-5.33,-6.12,0.79,train,freesolv
129,129,332,0.391304347826087,<freesolv>|CCCC/C=C/C,<freesolv>|CCCCC,1.68,2.3,-0.6199999999999999,train,freesolv
130,130,505,0.5161290322580645,<freesolv>|Cc1ccccc1C=O,<freesolv>|Cc1ccccc1Cl,-3.93,-1.14,-2.79,train,freesolv
131,131,349,0.5263157894736842,<freesolv>|CCN(CC)c1c(cc(c(c1[N+](=O)[O-])N)C(F)(F)F)[N+](=O)[O-],<freesolv>|CCCC[N@](CC)c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],-5.66,-3.51,-2.1500000000000004,train,freesolv
132,132,400,0.36363636363636365,<freesolv>|COC=O,<freesolv>|CC=O,-2.78,-3.5,0.7200000000000002,train,freesolv
133,133,336,0.5483870967741935,<freesolv>|c1c2c(cc(c1Cl)Cl)Oc3cc(c(cc3O2)Cl)Cl,<freesolv>|c1ccc2c(c1)Oc3cc(c(cc3O2)Cl)Cl,-3.37,-3.56,0.18999999999999995,train,freesolv
134,134,192,0.375,<freesolv>|CC[C@H](C)O[N+](=O)[O-],<freesolv>|CC(C)[N+](=O)[O-],-1.82,-3.13,1.3099999999999998,train,freesolv
135,135,475,0.65625,<freesolv>|CC[C@H](C)c1ccccc1,<freesolv>|CC(C)c1ccccc1,-0.45,-0.3,-0.15000000000000002,train,freesolv
136,136,383,0.6896551724137931,<freesolv>|CCc1ccccc1,<freesolv>|CCCc1ccccc1,-0.79,-0.53,-0.26,train,freesolv
137,137,314,0.6129032258064516,<freesolv>|CCc1ccccc1C,<freesolv>|CCc1ccccc1O,-0.85,-5.66,4.8100000000000005,train,freesolv
138,138,467,0.5625,<freesolv>|c1cc(c(c(c1Cl)Cl)Cl)Cl,<freesolv>|c1cc(c(c(c1)Cl)Cl)Cl,-1.34,-1.24,-0.10000000000000009,train,freesolv
139,139,402,0.6666666666666666,<freesolv>|CCCOC(=O)CC,<freesolv>|CCCC(=O)OCCC,-2.44,-2.28,-0.16000000000000014,train,freesolv
140,140,494,0.6610169491525424,<freesolv>|c1ccc2c(c1)C(=O)c3cccc(c3C2=O)N,<freesolv>|c1ccc2c(c1)C(=O)c3c(ccc(c3C2=O)N)N,-9.44,-11.85,2.41,train,freesolv
141,141,272,0.6825396825396826,<freesolv>|c1c2c(cc(c1Cl)Cl)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2,<freesolv>|c1cc2c(cc1Cl)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2,-3.71,-4.15,0.4400000000000004,train,freesolv
142,142,483,0.5357142857142857,<freesolv>|c1ccc(cc1)c2cc(c(c(c2Cl)Cl)Cl)Cl,<freesolv>|c1ccc(cc1)c2c(cc(cc2Cl)Cl)Cl,-3.48,-2.16,-1.3199999999999998,train,freesolv
143,143,377,0.6470588235294118,<freesolv>|CCNc1nc(nc(n1)SC)NC(C)C,<freesolv>|CCNc1nc(nc(n1)SC)NC(C)(C)C,-7.65,-6.68,-0.9700000000000006,train,freesolv
144,144,462,0.7142857142857143,<freesolv>|CCCCO[N+](=O)[O-],<freesolv>|CCCCCCO[N+](=O)[O-],-2.09,-1.66,-0.42999999999999994,train,freesolv
145,145,171,0.62,<freesolv>|c1ccc-2c(c1)Cc3c2cccc3,<freesolv>|c1ccc2c(c1)Cc3ccccc3C2,-3.35,-3.78,0.4299999999999997,train,freesolv
146,146,360,0.9,<freesolv>|CCCCCCCCC(=O)C,<freesolv>|CCCCCCCC(=O)C,-2.34,-2.49,0.15000000000000036,train,freesolv
147,147,293,0.25,<freesolv>|CC(=C)[C@H]1CCC(=CC1)C=O,<freesolv>|CC(=O)C1CC1,-4.09,-4.61,0.5200000000000005,train,freesolv
148,148,375,0.625,<freesolv>|CCC(=O)OCC,<freesolv>|CCCC(=O)OCC,-2.68,-2.49,-0.18999999999999995,train,freesolv
149,149,488,0.4666666666666667,<freesolv>|CC(C)CCOC=O,<freesolv>|CC(C)CCOC(=O)C,-2.13,-2.21,0.08000000000000007,train,freesolv
150,150,177,0.8,<freesolv>|CCCCOC(=O)C,<freesolv>|CCCCCOC(=O)C,-2.64,-2.51,-0.13000000000000034,train,freesolv
151,151,405,0.6111111111111112,<freesolv>|CCCC#N,<freesolv>|CCCCC#N,-3.64,-3.52,-0.1200000000000001,train,freesolv
152,152,461,0.3333333333333333,<freesolv>|CC[C@@H](C)c1cc(cc(c1O)[N+](=O)[O-])[N+](=O)[O-],<freesolv>|CCCN(CCC)c1c(cc(cc1[N+](=O)[O-])S(=O)(=O)C)[N+](=O)[O-],-6.23,-7.98,1.75,train,freesolv
153,153,203,0.2857142857142857,<freesolv>|CS(=O)(=O)Cl,<freesolv>|COS(=O)(=O)OC,-4.87,-5.1,0.22999999999999954,train,freesolv
154,154,184,0.6521739130434783,<freesolv>|CCCCC#C,<freesolv>|CCCCCCC#C,0.29,0.71,-0.42,train,freesolv
155,155,261,0.4857142857142857,<freesolv>|Cc1ccccc1[N+](=O)[O-],<freesolv>|c1ccc(cc1)[N+](=O)[O-],-3.58,-4.12,0.54,train,freesolv
156,156,370,0.19696969696969696,<freesolv>|Cc1c(nc(nc1OC(=O)N(C)C)N(C)C)C,<freesolv>|CN(C)C(=O)c1ccc(cc1)OC,-9.41,-11.01,1.5999999999999996,train,freesolv
157,157,353,0.3103448275862069,<freesolv>|COP(=O)(OC)OC,<freesolv>|COC(OC)OC,-8.7,-4.42,-4.279999999999999,train,freesolv
158,158,330,0.4117647058823529,<freesolv>|CN(C)CCOC(c1ccccc1)c2ccccc2,<freesolv>|C=C(c1ccccc1)c2ccccc2,-9.34,-2.78,-6.5600000000000005,train,freesolv
